,country,region,population,article_title,revision_id,article_quality
324,Burkina Faso,WESTERN AFRICA,22.9,Kouamé Lougué,1188339825,Stub
325,Burkina Faso,WESTERN AFRICA,22.9,Jean-Baptiste Natama,1115090605,Stub
326,Burkina Faso,WESTERN AFRICA,22.9,Jean-Baptiste Ouédraogo,1241452397,FA
327,Burkina Faso,WESTERN AFRICA,22.9,Mamadou Ouédraogo,1186807529,Stub
328,Burkina Faso,WESTERN AFRICA,22.9,Ousmane Bougouma,1220964955,Start
329,Burkina Faso,WESTERN AFRICA,22.9,Pargui Emile Paré,1227770299,Stub
330,Burkina Faso,WESTERN AFRICA,22.9,Filippe Savadogo,1099231025,Stub
331,Burkina Faso,WESTERN AFRICA,22.9,Nouhoun Sigue,1193864167,Stub
332,Burkina Faso,WESTERN AFRICA,22.9,Diongolo Traore,1177650766,Stub
333,Burkina Faso,WESTERN AFRICA,22.9,Maurice Yaméogo,1203177077,FA
334,Burkina Faso,WESTERN AFRICA,22.9,Saye Zerbo,1236924018,Start
335,Cape Verde,WESTERN AFRICA,0.6,José Manuel Gomes Andrade,1216083405,Stub
336,Cape Verde,WESTERN AFRICA,0.6,Honório Barreto,1249443443,Start
337,Cape Verde,WESTERN AFRICA,0.6,Pedro Fernandes Lopes,1191590141,C
338,Cape Verde,WESTERN AFRICA,0.6,Januaria Moreira,1225864918,Start
339,Cape Verde,WESTERN AFRICA,0.6,Paulo Rocha (Cape Verde politician),1177459663,Stub
340,Cape Verde,WESTERN AFRICA,0.6,Gilberto Correia Carvalho Silva,1101613548,Stub
341,Cape Verde,WESTERN AFRICA,0.6,Luís Filipe Tavares,1213485215,Start
342,Cape Verde,WESTERN AFRICA,0.6,Carlos de Vasconcelos,1216635216,Start
343,Cape Verde,WESTERN AFRICA,0.6,Abraão Vicente,1213485569,Start
344,Cote d'Ivoire,WESTERN AFRICA,30.9,Étienne Djaument,1177650338,Stub
345,Cote d'Ivoire,WESTERN AFRICA,30.9,Loubo Augustin Djessou,1233127381,Stub
346,Cote d'Ivoire,WESTERN AFRICA,30.9,Laurent Dona Fologo,1128478844,Stub
347,Cote d'Ivoire,WESTERN AFRICA,30.9,Michel Gueu,1219746004,C
348,Cote d'Ivoire,WESTERN AFRICA,30.9,Rachel Keke,1242252505,C
349,Cote d'Ivoire,WESTERN AFRICA,30.9,Marcel Zadi Kessy,1171961445,Start
350,Cote d'Ivoire,WESTERN AFRICA,30.9,Marie Koré,1230836674,Start
351,Cote d'Ivoire,WESTERN AFRICA,30.9,Jeanne Adjoua Peuhmond,1241442519,Stub
352,Cote d'Ivoire,WESTERN AFRICA,30.9,Anne-Marie Essy Raggi,1225716737,Start
353,Cote d'Ivoire,WESTERN AFRICA,30.9,Sékou Sanogo,1229953035,Stub
354,Gambia,WESTERN AFRICA,2.8,Amie Bojang-Sissoho,1237362851,Start
355,Gambia,WESTERN AFRICA,2.8,Abdoulie Bojang,1233734473,Stub
356,Gambia,WESTERN AFRICA,2.8,Buba Samura,1244830184,Stub
357,Gambia,WESTERN AFRICA,2.8,Mai Fatty,1151066074,Stub
358,Gambia,WESTERN AFRICA,2.8,Modou Bamba Gaye,1151065994,Stub
359,Gambia,WESTERN AFRICA,2.8,Amadou Scattred Janneh,1214288012,C
360,Gambia,WESTERN AFRICA,2.8,Fabakary Jatta,1248653384,Start
361,Gambia,WESTERN AFRICA,2.8,Dawda Jawara,1248194414,C
362,Gambia,WESTERN AFRICA,2.8,Joseph Henry Joof,1243508400,Stub
363,Gambia,WESTERN AFRICA,2.8,Ajaaratou Satang Jow,1175733791,Stub
364,Gambia,WESTERN AFRICA,2.8,Kunda Kamara,1244830178,Stub
365,Gambia,WESTERN AFRICA,2.8,Fatou Sanyang Kinteh,1247250306,Start
366,Gambia,WESTERN AFRICA,2.8,Muhammed Magassy,1151065996,Start
367,Gambia,WESTERN AFRICA,2.8,Alieu Badara Njie,1249462265,Start
368,Gambia,WESTERN AFRICA,2.8,Momodou Sabally,1243625627,Start
369,Gambia,WESTERN AFRICA,2.8,Lamin Saine,1137915624,Start
370,Gambia,WESTERN AFRICA,2.8,Pap Cheyassin Secka,1247083871,C
371,Gambia,WESTERN AFRICA,2.8,Alieu Badara Saja Taal,1247050844,Stub
372,Ghana,WESTERN AFRICA,34.1,Agyen Kokobo,1187316535,Start
373,Ghana,WESTERN AFRICA,34.1,J. Nee Amahtey Hyde,1244174684,GA
374,Ghana,WESTERN AFRICA,34.1,Ofusu Kwabi,1103370473,Stub
375,Guinea,WESTERN AFRICA,14.2,Thierno Aliou,1025501033,Start
376,Guinea,WESTERN AFRICA,14.2,Ibrahima Kaba Bah,1189714237,Start
377,Guinea,WESTERN AFRICA,14.2,Mahmoud Bah,1179963758,Start
378,Guinea,WESTERN AFRICA,14.2,Mamadou Boye Bah,1241621063,Start
379,Guinea,WESTERN AFRICA,14.2,Fodé Bangoura,1242679828,Stub
380,Guinea,WESTERN AFRICA,14.2,Karim Bangoura,1178323740,Stub
381,Guinea,WESTERN AFRICA,14.2,Barry III,1157234813,C
382,Guinea,WESTERN AFRICA,14.2,Alpha Oumar Barry,1171242393,Start
383,Guinea,WESTERN AFRICA,14.2,Édouard Benjamin,1234308934,Stub
384,Guinea,WESTERN AFRICA,14.2,Amadou Damaro Camara,1138773088,Stub
385,Guinea,WESTERN AFRICA,14.2,Sekou Benna Camara,1214405631,Start
386,Guinea,WESTERN AFRICA,14.2,Sény Camara,1231187957,Stub
387,Guinea,WESTERN AFRICA,14.2,Moussa Diakité (politician),1214352187,Start
388,Guinea,WESTERN AFRICA,14.2,Boubacar Yacine Diallo,1226298707,Stub
389,Guinea,WESTERN AFRICA,14.2,Mamadou Pathé Diallo,1243645294,Stub
390,Guinea,WESTERN AFRICA,14.2,Yacine Diallo,1157228808,Stub
391,Guinea,WESTERN AFRICA,14.2,Lansana Diané,1063277893,C
392,Guinea,WESTERN AFRICA,14.2,Guillaume Hawing,1231993438,Start
393,Guinea,WESTERN AFRICA,14.2,Mory Sinkoun Kaba,1169321796,Start
394,Guinea,WESTERN AFRICA,14.2,Fodéba Keïta,1219849021,C
395,Guinea,WESTERN AFRICA,14.2,Sidiba Koulibaly,1233177790,Start
396,Guinea,WESTERN AFRICA,14.2,Dansa Kourouma,1225689289,Stub
397,Guinea,WESTERN AFRICA,14.2,Dominique Kpoghomou,1231545434,Start
398,Guinea,WESTERN AFRICA,14.2,Albert Liurette,1187822681,Stub
399,Guinea,WESTERN AFRICA,14.2,Achkar Marof,1172887309,Start
400,Guinea,WESTERN AFRICA,14.2,Dinah Salifou,1230417967,C
401,Guinea,WESTERN AFRICA,14.2,Koutoub Moustapha Sano,1240195055,Start
402,Guinea,WESTERN AFRICA,14.2,Mamba Sano,1186381012,Stub
403,Guinea,WESTERN AFRICA,14.2,Aissata Mariama Soumah,1226483955,Stub
404,Guinea,WESTERN AFRICA,14.2,Ibrahima Abé Sylla,1230984048,Start
405,Guinea,WESTERN AFRICA,14.2,Diallo Telli,1178513406,C
406,Guinea,WESTERN AFRICA,14.2,Almamy Ahmadou of Timbo,1213635496,Stub
407,Guinea,WESTERN AFRICA,14.2,Facinet Touré,1190559256,Stub
408,Guinea,WESTERN AFRICA,14.2,Fode Mamadou Touré,1177650762,Stub
409,Guinea,WESTERN AFRICA,14.2,Ismaël Touré,1246469917,GA
410,GuineaBissau,WESTERN AFRICA,2.2,Botche Candé,992221311,Stub
411,GuineaBissau,WESTERN AFRICA,2.2,Juliano Fernandes,1015285975,Stub
412,GuineaBissau,WESTERN AFRICA,2.2,Teodora Inácia Gomes,1060153270,C
413,GuineaBissau,WESTERN AFRICA,2.2,Desejado Lima da Costa,1200012565,Stub
414,GuineaBissau,WESTERN AFRICA,2.2,Aristide Menezes,1142925183,Stub
415,GuineaBissau,WESTERN AFRICA,2.2,Florentino Mendes Pereira,1177678990,Stub
416,GuineaBissau,WESTERN AFRICA,2.2,Carmelita Pires,1185452679,Start
417,GuineaBissau,WESTERN AFRICA,2.2,Agnelo Regalla,1189186057,Start
418,Liberia,WESTERN AFRICA,5.4,Thomas Nimene Botoe,1210293916,Stub
419,Liberia,WESTERN AFRICA,5.4,Laurence Konmla Bropleh,1234021203,C
420,Liberia,WESTERN AFRICA,5.4,Ellen Corkrum,1159392843,Start
421,Liberia,WESTERN AFRICA,5.4,Alexander B. Cummings Jr.,1249700275,C
422,Liberia,WESTERN AFRICA,5.4,Bernice Dahn,1065553283,Start
423,Liberia,WESTERN AFRICA,5.4,Kai G. Farley,1211141929,Stub
424,Liberia,WESTERN AFRICA,5.4,Josiah Johnson,1221925167,Start
425,Liberia,WESTERN AFRICA,5.4,Wesley Momo Johnson,1233531197,Stub
426,Liberia,WESTERN AFRICA,5.4,Boima Kamara,1236123189,Stub
427,Liberia,WESTERN AFRICA,5.4,Janga Augustus Kowo,1218745633,Stub
428,Liberia,WESTERN AFRICA,5.4,J. Edwin Lloyd,1234365993,Start
429,Liberia,WESTERN AFRICA,5.4,Momulu Massaquoi,1246152230,Start
430,Liberia,WESTERN AFRICA,5.4,Nathaniel Varney Massaquoi,1102401865,Start
431,Liberia,WESTERN AFRICA,5.4,Edward B. McClain Jr.,1185672852,Stub
432,Liberia,WESTERN AFRICA,5.4,Eugene Lenn Nagbe,1240163802,Start
433,Liberia,WESTERN AFRICA,5.4,John Brown Russwurm,1225468806,C
434,Liberia,WESTERN AFRICA,5.4,Clarence Lorenzo Simpson Jr.,1181575494,C
435,Liberia,WESTERN AFRICA,5.4,Ellen Johnson Sirleaf,1244504845,B
436,Liberia,WESTERN AFRICA,5.4,Jeremiah Sulunteh,1249835446,Start
437,Liberia,WESTERN AFRICA,5.4,Alaric Tokpa,1183708441,Stub
438,Liberia,WESTERN AFRICA,5.4,E. Reginald Townsend,1247535227,C
439,Liberia,WESTERN AFRICA,5.4,William Tubman,1249700084,C
440,Liberia,WESTERN AFRICA,5.4,Samuel Tweah,1238850652,Stub
441,Liberia,WESTERN AFRICA,5.4,Blahsue Vonleh,1158703245,Stub
442,Liberia,WESTERN AFRICA,5.4,Tom Woewiyu,1218952304,C
443,Mali,WESTERN AFRICA,23.3,Alwata Ichata Sahi,1204711866,Stub
444,Mali,WESTERN AFRICA,23.3,Amadou Thiam,1244380205,Start
445,Mali,WESTERN AFRICA,23.3,Sangaré Niamoto Ba,1226329641,Stub
446,Mali,WESTERN AFRICA,23.3,Boubacar Alpha Bah,1229918902,Stub
447,Mali,WESTERN AFRICA,23.3,Siby Ginette Bellegarde,1053500952,Stub
448,Mali,WESTERN AFRICA,23.3,Cheick Bougadary Traoré,1233509228,Stub
449,Mali,WESTERN AFRICA,23.3,Dramane Dembélé,1106209182,Start
450,Mali,WESTERN AFRICA,23.3,Hamadoun Dicko,1186363595,Stub
451,Mali,WESTERN AFRICA,23.3,Mamadou Djigué,1230163595,Stub
452,Mali,WESTERN AFRICA,23.3,Amadou Doucoure,1185422077,Stub
453,Mali,WESTERN AFRICA,23.3,Ly Taher Dravé,1226300358,Stub
454,Mali,WESTERN AFRICA,23.3,Mahamane Haidara,1177650454,Stub
455,Mali,WESTERN AFRICA,23.3,Jamille Bittar,1062893055,Stub
456,Mali,WESTERN AFRICA,23.3,Modibo Keïta,1235076006,C
457,Mali,WESTERN AFRICA,23.3,Mamadou Konaté,1247055409,Stub
458,Mali,WESTERN AFRICA,23.3,Balla Koné,1220065013,Start
459,Mali,WESTERN AFRICA,23.3,Garan Fabou Kouyate,1245878638,Start
460,Mali,WESTERN AFRICA,23.3,Mamadou M'Bodje,1177650569,Stub
461,Mali,WESTERN AFRICA,23.3,Mohamed Ag Intalla,1223857980,Start
462,Mali,WESTERN AFRICA,23.3,Zeïni Moulaye,1245389557,Stub
463,Mali,WESTERN AFRICA,23.3,N'Diaye Ramatoulaye Diallo,1125486904,C
464,Mali,WESTERN AFRICA,23.3,Yeah Samake,1237748854,B
465,Mali,WESTERN AFRICA,23.3,Foutanga Babani Sissoko,1231005252,Start
466,Mali,WESTERN AFRICA,23.3,Ousmane Sy,1053500811,Start
467,Mali,WESTERN AFRICA,23.3,Tiéman Coulibaly,1224357702,Start
468,Mali,WESTERN AFRICA,23.3,Amadou Toumani Touré,1247505172,GA
469,Mali,WESTERN AFRICA,23.3,Demba Traoré (politician),1053499445,Start
470,Mali,WESTERN AFRICA,23.3,Salimata Traoré,1219803147,Stub
471,Mali,WESTERN AFRICA,23.3,Ismaël Wagué,1246469926,Stub
472,Mauritania,WESTERN AFRICA,4.9,Kane Hamidou Baba,1231791635,Stub
473,Mauritania,WESTERN AFRICA,4.9,Horma Ould Babana,1196550452,C
474,Mauritania,WESTERN AFRICA,4.9,Selama Mint Cheikhne Ould Lemrabott,1192502795,Stub
475,Mauritania,WESTERN AFRICA,4.9,Mohamed Lemine Ch'bih Ould Cheikh Melainine,1227352105,C
476,Mauritania,WESTERN AFRICA,4.9,Vatimetou Mint Khatry,1225809738,Stub
477,Mauritania,WESTERN AFRICA,4.9,Messaoud Ould Boulkheir,1245226335,C
478,Mauritania,WESTERN AFRICA,4.9,Patrick Assirvaden,1150521615,Stub
479,Mauritania,WESTERN AFRICA,4.9,Anil Bachoo,1226333114,Stub
480,Mauritania,WESTERN AFRICA,4.9,Antoine Bestel,1231466715,GA
481,Mauritania,WESTERN AFRICA,4.9,Rishon Bhadain,1242187993,Start
482,Mauritania,WESTERN AFRICA,4.9,Cassam Ajum Piperdy,1217999545,Start
483,Mauritania,WESTERN AFRICA,4.9,Eddy J. Changkye,1188052498,C
484,Mauritania,WESTERN AFRICA,4.9,Joseph-François Charpentier de Cossigny,1230494168,Start
485,Mauritania,WESTERN AFRICA,4.9,Antoine Toussaint de Chazal,1235560456,Start
486,Mauritania,WESTERN AFRICA,4.9,Chief Commissioner of Rodrigues,1240586443,Start
487,Mauritania,WESTERN AFRICA,4.9,Ivan Collendavelloo,1224035151,Stub
488,Mauritania,WESTERN AFRICA,4.9,Louis Joseph Coralie,1058307177,Start
489,Mauritania,WESTERN AFRICA,4.9,Adrien d'Épinay,1193460688,C
490,Mauritania,WESTERN AFRICA,4.9,Sangeet Fowdar,1184652318,C
491,Mauritania,WESTERN AFRICA,4.9,Jagdish Koonjul,1250186715,C
492,Mauritania,WESTERN AFRICA,4.9,Pierre Leung Shing,1172388810,Stub
493,Mauritania,WESTERN AFRICA,4.9,Pritam Singh Mattan,1249627759,Stub
494,Mauritania,WESTERN AFRICA,4.9,Cehl Meeah,1185223022,Start
495,Mauritania,WESTERN AFRICA,4.9,Moilin Jean Ah-Chuen,1225850513,GA
496,Mauritania,WESTERN AFRICA,4.9,Jean-Claude Pierre-Louis,1240586431,Stub
497,Mauritania,WESTERN AFRICA,4.9,Charles Thomi Pitot,1166086181,Start
498,Mauritania,WESTERN AFRICA,4.9,Prega Ramsamy,1159629985,Start
499,Mauritania,WESTERN AFRICA,4.9,Johnson Roussety,1240586450,Stub
500,Mauritania,WESTERN AFRICA,4.9,Showkutally Soodhun,1230259825,Stub
501,Mauritania,WESTERN AFRICA,4.9,Subhasnee,1154754342,Stub
502,Niger,WESTERN AFRICA,27.2,Mohamed Akotey,1191924002,Start
503,Niger,WESTERN AFRICA,27.2,Oumar Ba,1177650193,Stub
504,Niger,WESTERN AFRICA,27.2,Alidou Barkire,1241584739,Stub
505,Niger,WESTERN AFRICA,27.2,Boubacar Hama Beidi,1240799135,Start
506,Niger,WESTERN AFRICA,27.2,Mano Dayak,1241601548,Start
507,Niger,WESTERN AFRICA,27.2,Moussa Moumouni Djermakoye,1227768407,C
508,Niger,WESTERN AFRICA,27.2,Abdoulkarim Goukoye,1167401003,Stub
509,Niger,WESTERN AFRICA,27.2,Marcel Inné,1231186682,Start
510,Niger,WESTERN AFRICA,27.2,Souleymane Ly,1231188815,Start
511,Niger,WESTERN AFRICA,27.2,Mohamadou Djibrilla Maïga,1191916353,Stub
512,Niger,WESTERN AFRICA,27.2,Sa'adatu Kolo,1152460082,Start
513,Niger,WESTERN AFRICA,27.2,Issoufou Saidou-Djermakoye,1177650722,Stub
514,Niger,WESTERN AFRICA,27.2,Issoufou Sidibé,1227762370,C
515,Niger,WESTERN AFRICA,27.2,Yacouba Sido,1177650740,Stub
516,Niger,WESTERN AFRICA,27.2,Sadou Soloké,1172866016,Stub
517,Niger,WESTERN AFRICA,27.2,Saloum Traoré,747227236,Stub
518,Niger,WESTERN AFRICA,27.2,Djibo Yacouba,1238216072,Start
519,Nigeria,WESTERN AFRICA,223.8,Aliyu Sabi Abdullahi,1249042452,Start
520,Nigeria,WESTERN AFRICA,223.8,Mohammed Hassan Abdullahi,1182931622,C
521,Nigeria,WESTERN AFRICA,223.8,Saidu Musa Abdullahi,1249041700,Start
522,Nigeria,WESTERN AFRICA,223.8,Shuaib Oba Abdulraheem,1246086159,Start
523,Nigeria,WESTERN AFRICA,223.8,AbdulRahman AbdulRazaq,1250092836,C
524,Nigeria,WESTERN AFRICA,223.8,Julius Abure,1246413584,Start
525,Nigeria,WESTERN AFRICA,223.8,Joe Acha,1246220433,Start
526,Nigeria,WESTERN AFRICA,223.8,Stephen Makoji Achema,1176790138,Stub
527,Nigeria,WESTERN AFRICA,223.8,Tajudeen Adeyemi Adefisoye,1127044782,Start
528,Nigeria,WESTERN AFRICA,223.8,Lateef Adegbite,1247122505,GA
529,Nigeria,WESTERN AFRICA,223.8,Busari Adelakun,1215434038,Start
530,Nigeria,WESTERN AFRICA,223.8,Adedeji Adeleke,1241186305,Stub
531,Nigeria,WESTERN AFRICA,223.8,Adelere Adeyemi Oriolowo,1217429640,Start
532,Nigeria,WESTERN AFRICA,223.8,Akinwumi Adesina,1246502980,C
533,Nigeria,WESTERN AFRICA,223.8,Samuel Adesina,1173870499,Stub
534,Nigeria,WESTERN AFRICA,223.8,Stephen Adewale,1244660968,Start
535,Nigeria,WESTERN AFRICA,223.8,Malik Ado-Ibrahim,1225494111,Start
536,Nigeria,WESTERN AFRICA,223.8,Philip Agbese,1247028738,Stub
537,Nigeria,WESTERN AFRICA,223.8,Michael Ajegbo,1144112517,Start
538,Nigeria,WESTERN AFRICA,223.8,Abiola Ajimobi,1243007525,C
539,Nigeria,WESTERN AFRICA,223.8,Princess Pat Ajudua,1224579746,Start
540,Nigeria,WESTERN AFRICA,223.8,Kayode Ajulo,1243284604,C
541,Nigeria,WESTERN AFRICA,223.8,Christopher Pere Ajuwa,1244830459,C
542,Nigeria,WESTERN AFRICA,223.8,Janet Akinrinade,1191877008,Start
543,Nigeria,WESTERN AFRICA,223.8,Oloye Akin Alabi,1244486498,C
544,Nigeria,WESTERN AFRICA,223.8,Timi Alaibe,1244807145,C
545,Nigeria,WESTERN AFRICA,223.8,Tayo Alasoadura,1224409517,Start
546,Nigeria,WESTERN AFRICA,223.8,Alhaji Idi Farouk,1249041934,Start
547,Nigeria,WESTERN AFRICA,223.8,Ali Isa,1240307688,Start
548,Nigeria,WESTERN AFRICA,223.8,Zainab Abubakar Alman,1220763279,Start
549,Nigeria,WESTERN AFRICA,223.8,William Nwankwo Alo,1231515204,C
550,Nigeria,WESTERN AFRICA,223.8,Temitope Aluko,1206822680,Start
551,Nigeria,WESTERN AFRICA,223.8,Akinwunmi Ambode,1246220569,C
552,Nigeria,WESTERN AFRICA,223.8,Chima Anyaso,1126818356,Stub
553,Nigeria,WESTERN AFRICA,223.8,Benjamin Anyene,1242620558,Start
554,Nigeria,WESTERN AFRICA,223.8,Patrick Asadu,1236133136,Stub
555,Nigeria,WESTERN AFRICA,223.8,Dapo Folorunsho Asaju,1249147332,Start
556,Nigeria,WESTERN AFRICA,223.8,Tony Ene Asuquo,1246548727,Stub
557,Nigeria,WESTERN AFRICA,223.8,Chris Ayebusiwa,1239442745,Start
558,Nigeria,WESTERN AFRICA,223.8,Yusuf Datti Baba-Ahmed,1242968401,C
559,Nigeria,WESTERN AFRICA,223.8,Hafsat Mohammed Baba,1245241380,C
560,Nigeria,WESTERN AFRICA,223.8,Jibrin Ndagi Baba,1150728312,Stub
561,Nigeria,WESTERN AFRICA,223.8,Musa Babayo,1181607116,C
562,Nigeria,WESTERN AFRICA,223.8,Enitan Badru,1212879104,Start
563,Nigeria,WESTERN AFRICA,223.8,Hadiza Bala Usman,1248013280,C
564,Nigeria,WESTERN AFRICA,223.8,Kande Balarabe,1233724373,Stub
565,Nigeria,WESTERN AFRICA,223.8,Abubakar Tafawa Balewa,1250135459,GA
566,Nigeria,WESTERN AFRICA,223.8,Michael Opeyemi Bamidele,1248817751,C
567,Nigeria,WESTERN AFRICA,223.8,Richard Bamisile,1177423765,C
568,Nigeria,WESTERN AFRICA,223.8,Adebayo Johnson Bankole,1200803605,Start
569,Nigeria,WESTERN AFRICA,223.8,Mohammed Barkindo,1243329720,C
570,Nigeria,WESTERN AFRICA,223.8,Ajibola Basiru,1234051957,Start
571,Nigeria,WESTERN AFRICA,223.8,Sanusi Ado Bayero,1226682853,C
572,Nigeria,WESTERN AFRICA,223.8,Dele Belgore,1190984573,Start
573,Nigeria,WESTERN AFRICA,223.8,Mohammed Bello-Koko,1234143023,C
574,Nigeria,WESTERN AFRICA,223.8,Ahmadu Bello,1246222626,C
575,Nigeria,WESTERN AFRICA,223.8,Babajimi Adegoke Benson,1246220576,C
576,Nigeria,WESTERN AFRICA,223.8,Bisayo Busari-Akinnadeju,1224270625,Start
577,Nigeria,WESTERN AFRICA,223.8,Ibrahim Mohammed Bomai,1248720028,C
578,Nigeria,WESTERN AFRICA,223.8,Alhaji Hassan Dalhat,1041777508,Stub
579,Nigeria,WESTERN AFRICA,223.8,Ibrahim Abdullahi Danbaba,1246598552,Start
580,Nigeria,WESTERN AFRICA,223.8,Ahmed Musa Dangiwa,1200817722,C
581,Nigeria,WESTERN AFRICA,223.8,David Dafinone,1249772100,Start
582,Nigeria,WESTERN AFRICA,223.8,Rukayya Dawayya,1246220020,Start
583,Nigeria,WESTERN AFRICA,223.8,Anamero Sunday Dekeri,1247119892,Start
584,Nigeria,WESTERN AFRICA,223.8,Tonto Dikeh,1246220034,C
585,Nigeria,WESTERN AFRICA,223.8,Dipo Dina,1202540135,Start
586,Nigeria,WESTERN AFRICA,223.8,Bunmi Dipo Salami,1232995202,C
587,Nigeria,WESTERN AFRICA,223.8,Donald Ojogo,1250250353,Start
588,Nigeria,WESTERN AFRICA,223.8,Usman Mamman Durkwa,1197400198,Stub
589,Nigeria,WESTERN AFRICA,223.8,David Edevbie,1249043995,C
590,Nigeria,WESTERN AFRICA,223.8,Yul Edochie,1249801645,C
591,Nigeria,WESTERN AFRICA,223.8,Edwin Clark (politician),1197669418,Start
592,Nigeria,WESTERN AFRICA,223.8,Alex Egbona,1238986408,Start
593,Nigeria,WESTERN AFRICA,223.8,Chris Ekiyor,1213553243,Start
594,Nigeria,WESTERN AFRICA,223.8,Ekperikpe Ekpo,1249260265,C
595,Nigeria,WESTERN AFRICA,223.8,Owoidighe Ekpoatai,1236704701,Start
596,Nigeria,WESTERN AFRICA,223.8,Alex Ekwueme,1249045033,C
597,Nigeria,WESTERN AFRICA,223.8,Uzoma Emenike,1250224226,Start
598,Nigeria,WESTERN AFRICA,223.8,Ken Erics,1246220044,C
599,Nigeria,WESTERN AFRICA,223.8,Tunde Eso,1186199883,Start
600,Nigeria,WESTERN AFRICA,223.8,Effiong Okon Eyo,1179809941,Start
601,Nigeria,WESTERN AFRICA,223.8,Love Ezema,1221676650,Stub
602,Nigeria,WESTERN AFRICA,223.8,Francis Adenigba Fadahunsi,1158624834,Stub
603,Nigeria,WESTERN AFRICA,223.8,Femi Falana,1250200022,Start
604,Nigeria,WESTERN AFRICA,223.8,Ayo Fasanmi,1247053005,Start
605,Nigeria,WESTERN AFRICA,223.8,Ayo Fayose,1248860898,C
606,Nigeria,WESTERN AFRICA,223.8,Babatunde Fowler,1188312683,Start
607,Nigeria,WESTERN AFRICA,223.8,Ismaila Isa Funtua,1218160379,Start
608,Nigeria,WESTERN AFRICA,223.8,Zakariyau Galadima,1246948271,Stub
609,Nigeria,WESTERN AFRICA,223.8,Abdullahi Idris Garba,1185669268,Start
610,Nigeria,WESTERN AFRICA,223.8,Alabo Dakorinama George-Kelly,1216045204,Stub
611,Nigeria,WESTERN AFRICA,223.8,Boma Goodhead,1206181815,Start
612,Nigeria,WESTERN AFRICA,223.8,Abdullahi Abubakar Gumel,1244584882,Start
613,Nigeria,WESTERN AFRICA,223.8,Hadi Sirika,1240578422,C
614,Nigeria,WESTERN AFRICA,223.8,Hamisu Musa,1240396139,Stub
615,Nigeria,WESTERN AFRICA,223.8,Cyril Godwin Hart,1241090533,Stub
616,Nigeria,WESTERN AFRICA,223.8,Herman Hembe,1149491450,Stub
617,Nigeria,WESTERN AFRICA,223.8,Humphrey Omo-Osagie,1144218043,Start
618,Nigeria,WESTERN AFRICA,223.8,Gregory Ibe,1245461287,Stub
619,Nigeria,WESTERN AFRICA,223.8,Akanu Ibiam,1233279599,C
620,Nigeria,WESTERN AFRICA,223.8,Ibrahim Tako,1246222619,Start
621,Nigeria,WESTERN AFRICA,223.8,Eric Kelechi Igwe,1225736304,Stub
622,Nigeria,WESTERN AFRICA,223.8,Dele Gboluga Ikengboju,1236563572,Start
623,Nigeria,WESTERN AFRICA,223.8,Alvan Ikoku,1227608910,Start
624,Nigeria,WESTERN AFRICA,223.8,S.G. Ikoku,1140523065,C
625,Nigeria,WESTERN AFRICA,223.8,Nkechi Ikpeazu,1235151881,Start
626,Nigeria,WESTERN AFRICA,223.8,Terkimbi Ikyange,1202786191,Start
627,Nigeria,WESTERN AFRICA,223.8,Neda Imasuen,1246220457,Start
628,Nigeria,WESTERN AFRICA,223.8,Christopher Imumolen,1220771535,Start
629,Nigeria,WESTERN AFRICA,223.8,Modupe Irele,1193042351,Start
630,Nigeria,WESTERN AFRICA,223.8,Joseph Itotoh,1140514519,Stub
631,Nigeria,WESTERN AFRICA,223.8,Sunday Iyahen,1243726078,C
632,Nigeria,WESTERN AFRICA,223.8,Osaigbovo Iyoha,1232541045,Start
633,Nigeria,WESTERN AFRICA,223.8,Rafiu Jafojo,1246220604,Stub
634,Nigeria,WESTERN AFRICA,223.8,Manasseh Daniel Jatau,1238159613,Stub
635,Nigeria,WESTERN AFRICA,223.8,Ibrahim Usman Jibril,1244739409,C
636,Nigeria,WESTERN AFRICA,223.8,Mercy Johnson,1248330894,GA
637,Nigeria,WESTERN AFRICA,223.8,Alex Kadiri,1219860653,Start
638,Nigeria,WESTERN AFRICA,223.8,Ahmad Babba Kaita,1248223796,C
639,Nigeria,WESTERN AFRICA,223.8,Balarabe Shehu Kakale,1246220838,Stub
640,Nigeria,WESTERN AFRICA,223.8,Dauda Kako Are,1165025935,Stub
641,Nigeria,WESTERN AFRICA,223.8,Onwuka Kalu,1219858469,C
642,Nigeria,WESTERN AFRICA,223.8,Idris Garba Kareka,1243414573,Start
643,Nigeria,WESTERN AFRICA,223.8,Ayodeji Karim,1235211765,C
644,Nigeria,WESTERN AFRICA,223.8,Mariam Yalwaji Katagum,1222702415,C
645,Nigeria,WESTERN AFRICA,223.8,Khalil Halilu,1230812938,Start
646,Nigeria,WESTERN AFRICA,223.8,Kingsley Kuku,1232901103,GA
647,Nigeria,WESTERN AFRICA,223.8,Ibrahim Aminu Kurami,1223117994,Stub
648,Nigeria,WESTERN AFRICA,223.8,Abdulkadir Kure,1249044878,Stub
649,Nigeria,WESTERN AFRICA,223.8,Ahmed Kusamotu,1221714733,Start
650,Nigeria,WESTERN AFRICA,223.8,Isaac Kwallu,1246139130,Start
651,Nigeria,WESTERN AFRICA,223.8,Michael Kwanashie,1246565093,C
652,Nigeria,WESTERN AFRICA,223.8,Abba Kyari,1248451106,C
653,Nigeria,WESTERN AFRICA,223.8,Titilayo Laoye-Tomori,1246888806,Start
